Count,1002.0
Min,0.970123943883
Max,1.04402915715
Mean,1.0037913488368773
Median,1.0011519746
Std,0.0068217053141218075
Var,4.6535663392717706e-05
Skew,1.4988584166860077
Kurt,5.21511112420835
